3558,3558,188,221,154,4,10,14,1.00,27490.00,3155.16,11.48,4380.27,18.00,27490.00,28715.12,21000.00,3334.84,13.70,f,,2024-07-17 00:00:00,2026-01-13 02:08:04.00033
3561,3561,21,89,111,13,,3,1.00,2799.00,207.28,7.41,466.51,18.00,2799.00,3058.24,1800.00,791.72,30.55,f,,2024-02-01 00:00:00,2026-01-13 02:08:04.000639
3562,3562,649,638,40,13,,2,1.00,10499.00,1328.23,12.65,1650.74,18.00,10499.00,10821.51,8000.00,1170.77,12.77,f,,2025-10-21 00:00:00,2026-01-13 02:08:04.000771
3564,3564,475,906,38,13,,12,1.00,9499.00,845.35,8.90,1557.66,18.00,9499.00,10211.30,7500.00,1153.65,13.33,f,,2025-04-30 00:00:00,2026-01-13 02:08:04.001024
3565,3565,682,2,184,13,,10,1.00,149.00,52.04,34.93,17.45,18.00,149.00,114.41,80.00,16.96,17.49,f,,2025-11-23 00:00:00,2026-01-13 02:08:04.001138
3566,3566,1,869,96,13,,13,1.00,24900.00,4985.32,20.02,3584.64,18.00,24900.00,23499.33,19000.00,914.68,4.59,f,,2024-01-12 00:00:00,2026-01-13 02:08:04.00124
3567,3567,554,612,61,5,77,8,1.00,42990.00,6348.29,14.77,6595.51,18.00,42990.00,43237.21,34000.00,2641.71,7.21,f,,2025-07-18 00:00:00,2026-01-13 02:08:04.001348
3568,3568,145,8,36,7,65,11,1.00,17999.00,2594.77,14.42,2772.76,18.00,17999.00,18177.00,15000.00,404.23,2.62,f,,2024-06-04 00:00:00,2026-01-13 02:08:04.001483
3570,3570,518,19,12,13,,1,1.00,35999.00,5115.42,14.21,5559.04,18.00,35999.00,36442.62,28000.00,2883.58,9.34,f,,2025-06-12 00:00:00,2026-01-13 02:08:04.001755
3572,3572,433,155,17,13,,4,1.00,39999.00,5427.63,13.57,6222.85,18.00,39999.00,40794.22,32000.00,2571.37,7.44,t,2025-03-31 00:00:00,2025-03-19 00:00:00,2026-01-13 02:08:04.001993
3573,3573,262,148,118,13,,11,2.00,10990.00,1593.94,14.50,3382.58,18.00,21980.00,22174.69,15000.00,3792.11,20.18,f,,2024-09-29 00:00:00,2026-01-13 02:08:04.002092
3574,3574,656,674,102,13,,8,1.00,2999.00,489.33,16.32,451.74,18.00,2999.00,2961.41,1800.00,709.67,28.28,f,,2025-10-28 00:00:00,2026-01-13 02:08:04.002194
3576,3576,146,185,39,11,79,9,1.00,8999.00,874.03,9.71,1462.49,18.00,8999.00,9587.46,7000.00,1124.97,13.85,f,,2024-06-05 00:00:00,2026-01-13 02:08:04.00243
3578,3578,297,214,163,6,8,8,1.00,16999.00,4824.35,28.38,2191.44,18.00,16999.00,14366.09,12000.00,174.65,1.43,f,,2024-11-03 00:00:00,2026-01-13 02:08:04.002653
3579,3579,445,647,4,13,,12,1.00,89900.00,12412.80,13.81,13947.70,18.00,89900.00,91434.90,76000.00,1487.20,1.92,t,2025-04-15 00:00:00,2025-03-31 00:00:00,2026-01-13 02:08:04.002791
3580,3580,494,617,183,13,,7,2.00,699.00,111.46,15.95,211.51,18.00,1398.00,1386.59,760.00,415.07,35.32,f,,2025-05-19 00:00:00,2026-01-13 02:08:04.002899
3581,3581,288,498,49,13,,12,1.00,57990.00,5880.39,10.14,9379.73,18.00,57990.00,61489.34,44000.00,8109.61,15.56,f,,2024-10-25 00:00:00,2026-01-13 02:08:04.003002
3585,3585,440,637,62,10,21,5,1.00,44990.00,7541.19,16.76,6740.79,18.00,44990.00,44189.59,36000.00,1448.81,3.87,f,,2025-03-26 00:00:00,2026-01-13 02:08:04.00349
3587,3587,330,975,50,13,,12,1.00,64990.00,10602.73,16.31,9789.71,18.00,64990.00,64176.98,50000.00,4387.27,8.07,f,,2024-12-06 00:00:00,2026-01-13 02:08:04.003727
3589,3589,488,472,138,13,,10,2.00,2799.00,646.76,23.11,774.81,18.00,5598.00,5079.28,4000.00,304.47,7.07,f,,2025-05-13 00:00:00,2026-01-13 02:08:04.003916
3590,3590,568,892,66,13,,14,1.00,159999.00,29914.63,18.70,23415.19,18.00,159999.00,153499.56,125000.00,5084.37,3.91,f,,2025-08-01 00:00:00,2026-01-13 02:08:04.00403
3591,3591,633,413,107,13,,10,2.00,3499.00,888.62,25.40,939.74,18.00,6998.00,6160.50,4400.00,820.76,15.72,f,,2025-10-05 00:00:00,2026-01-13 02:08:04.00413
3592,3592,447,967,9,13,,9,1.00,40999.00,8142.95,19.86,5914.09,18.00,40999.00,38770.14,32000.00,856.05,2.61,t,2025-04-16 00:00:00,2025-04-02 00:00:00,2026-01-13 02:08:04.004264
3595,3595,667,214,100,13,,13,1.00,12999.00,1336.46,10.28,2099.26,18.00,12999.00,13761.79,8500.00,3162.54,27.12,f,,2025-11-08 00:00:00,2026-01-13 02:08:04.004629
3596,3596,616,704,34,13,,3,1.00,21999.00,2311.63,10.51,3543.73,18.00,21999.00,23231.09,18000.00,1687.37,8.57,f,,2025-09-18 00:00:00,2026-01-13 02:08:04.004762
3597,3597,192,241,67,13,,6,1.00,169999.00,21494.32,12.64,26730.84,18.00,169999.00,175235.53,135000.00,13504.68,9.09,f,,2024-07-21 00:00:00,2026-01-13 02:08:04.004878
3598,3598,99,585,49,9,46,9,1.00,57990.00,9373.74,16.16,8750.93,18.00,57990.00,57367.19,44000.00,4616.26,9.50,f,,2024-04-19 00:00:00,2026-01-13 02:08:04.004985
3599,3599,565,959,172,10,31,7,2.00,695.00,198.15,28.51,178.87,18.00,1390.00,1172.56,900.00,93.70,9.43,f,,2025-07-29 00:00:00,2026-01-13 02:08:04.005098
3601,3601,402,29,182,13,,14,1.00,399.00,90.65,22.72,55.50,18.00,399.00,363.85,200.00,108.35,35.14,f,,2025-02-16 00:00:00,2026-01-13 02:08:04.005309
3602,3602,444,644,130,13,,9,1.00,1949.00,227.78,11.69,309.82,18.00,1949.00,2031.04,1250.00,471.22,27.38,f,,2025-03-30 00:00:00,2026-01-13 02:08:04.0054
3603,3603,218,497,134,13,,10,2.00,1699.00,467.38,27.51,443.38,18.00,3398.00,2906.62,2200.00,263.24,10.69,f,,2024-08-16 00:00:00,2026-01-13 02:08:04.005494
3604,3604,608,864,10,13,,13,1.00,45999.00,9574.61,20.81,6556.39,18.00,45999.00,42980.78,36000.00,424.39,1.17,f,,2025-09-10 00:00:00,2026-01-13 02:08:04.005628
3605,3605,279,467,65,5,24,11,1.00,92990.00,12229.30,13.15,14536.93,18.00,92990.00,95297.63,72000.00,8760.70,10.85,f,,2024-10-16 00:00:00,2026-01-13 02:08:04.005732
3606,3606,648,833,27,3,31,4,1.00,17999.00,3968.57,22.05,2525.48,18.00,17999.00,16555.91,14000.00,30.43,0.22,t,2025-10-26 00:00:00,2025-10-20 00:00:00,2026-01-13 02:08:04.005873
3608,3608,14,815,47,3,66,11,1.00,54990.00,6403.38,11.64,8745.59,18.00,54990.00,57332.21,42000.00,6586.62,13.56,f,,2024-01-25 00:00:00,2026-01-13 02:08:04.00608
3609,3609,566,414,97,13,,1,2.00,17999.00,5868.56,32.60,4366.96,18.00,35998.00,28627.85,24000.00,260.89,1.08,f,,2025-07-30 00:00:00,2026-01-13 02:08:04.00618
3610,3610,55,336,149,13,,12,1.00,33990.00,6675.01,19.64,4916.70,18.00,33990.00,32231.69,26000.00,1314.99,4.81,f,,2024-03-06 00:00:00,2026-01-13 02:08:04.006284
3611,3611,493,51,186,13,,2,2.00,249.00,63.27,25.41,66.86,18.00,498.00,438.32,240.00,131.46,35.39,f,,2025-05-18 00:00:00,2026-01-13 02:08:04.006398
3612,3612,278,861,43,11,77,2,1.00,134900.00,20471.50,15.18,20597.13,18.00,134900.00,135025.63,110000.00,4428.50,3.87,f,,2024-10-15 00:00:00,2026-01-13 02:08:04.006506
3613,3613,425,856,131,13,,14,1.00,1549.00,323.14,20.86,220.66,18.00,1549.00,1446.52,1000.00,225.86,18.42,f,,2025-03-11 00:00:00,2026-01-13 02:08:04.006602
3614,3614,509,510,60,10,77,11,1.00,36490.00,2073.82,5.68,6194.91,18.00,36490.00,40611.10,29000.00,5416.18,15.74,f,,2025-06-03 00:00:00,2026-01-13 02:08:04.006706
3615,3615,136,817,122,13,,5,1.00,32999.00,7781.01,23.58,4539.24,18.00,32999.00,29757.23,24000.00,1217.99,4.83,f,,2024-05-26 00:00:00,2026-01-13 02:08:04.006802
3616,3616,562,320,53,13,,1,1.00,57990.00,6396.30,11.03,9286.87,18.00,57990.00,60880.57,44000.00,7593.70,14.72,f,,2025-07-26 00:00:00,2026-01-13 02:08:04.006904
3617,3617,205,646,175,13,,1,3.00,999.00,314.90,31.52,369.41,18.00,2997.00,2421.71,1950.00,102.30,4.98,f,,2024-08-03 00:00:00,2026-01-13 02:08:04.007013
3618,3618,457,851,12,13,,13,1.00,35999.00,6894.91,19.15,5238.74,18.00,35999.00,34342.83,28000.00,1104.09,3.79,f,,2025-04-12 00:00:00,2026-01-13 02:08:04.007144
3619,3619,175,889,58,13,,14,1.00,39990.00,7680.08,19.21,5815.79,18.00,39990.00,38125.70,32000.00,309.92,0.96,f,,2024-07-04 00:00:00,2026-01-13 02:08:04.007247
3620,3620,508,322,34,13,,1,1.00,21999.00,3066.60,13.94,3407.83,18.00,21999.00,22340.24,18000.00,932.40,4.92,f,,2025-06-02 00:00:00,2026-01-13 02:08:04.007377
3621,3621,430,644,54,13,,10,1.00,64990.00,8776.40,13.50,10118.45,18.00,64990.00,66332.05,50000.00,6213.60,11.05,f,,2025-03-16 00:00:00,2026-01-13 02:08:04.007478
3625,3625,690,446,105,6,61,9,1.00,2299.00,664.01,28.88,294.30,18.00,2299.00,1929.29,1500.00,134.99,8.26,f,,2025-12-01 00:00:00,2026-01-13 02:08:04.007982
3626,3626,645,74,40,13,,6,1.00,10499.00,1137.91,10.84,1685.00,18.00,10499.00,11046.09,8000.00,1361.09,14.54,f,,2025-10-17 00:00:00,2026-01-13 02:08:04.008115
3627,3627,102,368,159,13,,4,1.00,12995.00,2215.35,17.05,1940.34,18.00,12995.00,12719.99,8500.00,2279.65,21.15,f,,2024-04-22 00:00:00,2026-01-13 02:08:04.008216
3628,3628,437,479,112,13,,9,1.00,1699.00,595.13,35.03,198.70,18.00,1699.00,1302.57,1100.00,3.87,0.35,f,,2025-03-23 00:00:00,2026-01-13 02:08:04.008312
3629,3629,201,879,66,10,5,1,1.00,159999.00,30581.40,19.11,23295.17,18.00,159999.00,152712.76,125000.00,4417.60,3.41,f,,2024-07-30 00:00:00,2026-01-13 02:08:04.008432
3630,3630,4,349,108,13,,2,1.00,14999.00,3959.17,26.40,1987.17,18.00,14999.00,13027.00,10000.00,1039.83,9.42,f,,2024-01-15 00:00:00,2026-01-13 02:08:04.008531
3632,3632,61,437,14,13,,1,1.00,37999.00,6832.13,17.98,5610.04,18.00,37999.00,36776.91,30000.00,1166.87,3.74,f,,2024-03-12 00:00:00,2026-01-13 02:08:04.008779
3636,3636,623,71,13,13,,12,1.00,33999.00,4555.11,13.40,5299.90,18.00,33999.00,34743.79,26000.00,3443.89,11.70,f,,2025-09-25 00:00:00,2026-01-13 02:08:04.009211
3637,3637,423,44,114,13,,4,1.00,64990.00,14740.64,22.68,9044.88,18.00,64990.00,59294.24,45000.00,5249.36,10.45,f,,2025-03-09 00:00:00,2026-01-13 02:08:04.009312
3638,3638,587,946,136,13,,8,1.00,1199.00,142.85,11.91,190.11,18.00,1199.00,1246.26,750.00,306.15,28.99,f,,2025-08-20 00:00:00,2026-01-13 02:08:04.009406
3639,3639,470,456,44,13,,13,1.00,154900.00,27401.84,17.69,22949.67,18.00,154900.00,150447.83,125000.00,2498.16,1.96,f,,2025-04-25 00:00:00,2026-01-13 02:08:04.009507
3640,3640,418,503,120,13,,3,2.00,29900.00,3692.14,12.35,9434.83,18.00,59800.00,61850.54,42000.00,10415.71,19.87,f,,2025-03-04 00:00:00,2026-01-13 02:08:04.0096
3642,3642,465,340,63,13,,9,1.00,89990.00,14132.14,15.70,13654.41,18.00,89990.00,89512.27,70000.00,5857.86,7.72,f,,2025-04-20 00:00:00,2026-01-13 02:08:04.009801
3643,3643,221,294,129,13,,2,2.00,1699.00,343.01,20.19,488.16,18.00,3398.00,3200.15,2200.00,511.99,18.88,f,,2024-08-19 00:00:00,2026-01-13 02:08:04.009893
3644,3644,443,431,162,10,20,5,1.00,1995.00,538.23,26.98,262.22,18.00,1995.00,1718.99,1400.00,56.77,3.90,f,,2025-03-29 00:00:00,2026-01-13 02:08:04.010001
3647,3647,102,266,11,13,,3,1.00,30999.00,2980.11,9.61,5043.40,18.00,30999.00,33062.29,24000.00,4018.89,14.34,f,,2024-04-22 00:00:00,2026-01-13 02:08:04.010382
3649,3649,655,785,39,13,,9,1.00,8999.00,1157.12,12.86,1411.54,18.00,8999.00,9253.42,7000.00,841.88,10.74,f,,2025-10-27 00:00:00,2026-01-13 02:08:04.010627
3651,3651,466,582,36,13,,6,1.00,17999.00,1955.71,10.87,2887.79,18.00,17999.00,18931.08,15000.00,1043.29,6.50,f,,2025-04-21 00:00:00,2026-01-13 02:08:04.010872
3652,3652,338,7,41,10,30,10,1.00,114900.00,9892.82,8.61,18901.29,18.00,114900.00,123908.47,90000.00,15007.18,14.29,f,,2024-12-14 00:00:00,2026-01-13 02:08:04.01098
3653,3653,13,81,58,13,,7,1.00,39990.00,7626.04,19.07,5825.51,18.00,39990.00,38189.47,32000.00,363.96,1.12,f,,2024-01-24 00:00:00,2026-01-13 02:08:04.011082
3656,3656,36,208,38,13,,7,1.00,9499.00,1250.83,13.17,1484.67,18.00,9499.00,9732.84,7500.00,748.17,9.07,f,,2024-02-16 00:00:00,2026-01-13 02:08:04.01147
3657,3657,69,166,108,13,,12,2.00,14999.00,1128.96,7.53,4993.22,18.00,29998.00,32733.30,20000.00,7740.08,27.90,f,,2024-03-20 00:00:00,2026-01-13 02:08:04.011567
3658,3658,81,701,23,13,,1,1.00,29999.00,1898.30,6.33,5058.13,18.00,29999.00,33158.82,26000.00,2100.70,7.48,f,,2024-04-01 00:00:00,2026-01-13 02:08:04.011838
3659,3659,425,588,156,6,71,8,1.00,16990.00,2465.55,14.51,2614.40,18.00,16990.00,17138.86,13000.00,1524.45,10.50,f,,2025-03-11 00:00:00,2026-01-13 02:08:04.011944
3660,3660,209,307,7,13,,6,1.00,79999.00,8424.50,10.53,12883.41,18.00,79999.00,84457.91,60000.00,11574.50,16.17,f,,2024-08-07 00:00:00,2026-01-13 02:08:04.012079
3661,3661,562,956,61,1,80,2,1.00,42990.00,8715.70,20.27,6169.37,18.00,42990.00,40443.68,34000.00,274.30,0.80,f,,2025-07-26 00:00:00,2026-01-13 02:08:04.012185
3662,3662,634,589,20,13,,6,1.00,36999.00,6013.93,16.25,5577.31,18.00,36999.00,36562.38,30000.00,985.07,3.18,f,,2025-10-06 00:00:00,2026-01-13 02:08:04.012339
3670,3670,663,920,107,13,,8,1.00,3499.00,841.54,24.05,478.34,18.00,3499.00,3135.80,2200.00,457.46,17.21,f,,2025-11-04 00:00:00,2026-01-13 02:08:04.013323
3671,3671,233,246,12,13,,13,1.00,35999.00,5011.63,13.92,5577.73,18.00,35999.00,36565.10,28000.00,2987.37,9.64,f,,2024-08-31 00:00:00,2026-01-13 02:08:04.013453
3672,3672,366,242,27,13,,9,1.00,17999.00,3406.16,18.92,2626.71,18.00,17999.00,17219.56,14000.00,592.84,4.06,f,,2025-01-11 00:00:00,2026-01-13 02:08:04.013587
3674,3674,583,709,25,13,,14,1.00,23999.00,2354.70,9.81,3895.97,18.00,23999.00,25540.27,19000.00,2644.30,12.22,f,,2025-08-16 00:00:00,2026-01-13 02:08:04.013827
3675,3675,723,429,20,13,,13,1.00,36999.00,3530.64,9.54,6024.31,18.00,36999.00,39492.67,30000.00,3468.36,10.36,f,,2026-01-03 00:00:00,2026-01-13 02:08:04.013958
3676,3676,192,317,138,13,,5,1.00,2799.00,503.45,17.99,413.20,18.00,2799.00,2708.74,2000.00,295.55,12.87,f,,2024-07-21 00:00:00,2026-01-13 02:08:04.014053
3679,3679,195,146,84,13,,1,1.00,25999.00,3131.34,12.04,4116.18,18.00,25999.00,26983.84,20000.00,2867.66,12.54,f,,2024-07-24 00:00:00,2026-01-13 02:08:04.014428
3680,3680,172,841,45,3,52,5,1.00,109990.00,21126.98,19.21,15995.34,18.00,109990.00,104858.37,85000.00,3863.02,4.35,f,,2024-07-01 00:00:00,2026-01-13 02:08:04.014532
3681,3681,429,499,154,7,62,7,1.00,27490.00,5807.39,21.13,3902.87,18.00,27490.00,25585.49,21000.00,682.61,3.15,f,,2025-03-15 00:00:00,2026-01-13 02:08:04.014639
3682,3682,5,527,141,4,29,10,1.00,51990.00,5331.08,10.25,8398.60,18.00,51990.00,55057.52,40000.00,6658.92,14.27,f,,2024-01-16 00:00:00,2026-01-13 02:08:04.014843
3685,3685,408,154,46,9,59,12,1.00,134990.00,20038.05,14.84,20691.35,18.00,134990.00,135643.30,105000.00,9951.95,8.66,f,,2025-02-22 00:00:00,2026-01-13 02:08:04.015282
3686,3686,390,772,62,10,22,4,1.00,44990.00,6437.95,14.31,6939.37,18.00,44990.00,45491.42,36000.00,2552.05,6.62,f,,2025-02-04 00:00:00,2026-01-13 02:08:04.015393
3688,3688,73,767,4,13,,14,1.00,89900.00,9148.74,10.18,14535.23,18.00,89900.00,95286.48,76000.00,4751.26,5.88,f,,2024-03-24 00:00:00,2026-01-13 02:08:04.015633
3690,3690,567,754,35,13,,2,1.00,15999.00,1949.88,12.19,2528.84,18.00,15999.00,16577.97,13000.00,1049.12,7.47,f,,2025-07-31 00:00:00,2026-01-13 02:08:04.015908
3691,3691,469,250,80,13,,8,1.00,42999.00,8322.71,19.36,6241.73,18.00,42999.00,40918.02,34000.00,676.29,1.95,f,,2025-04-24 00:00:00,2026-01-13 02:08:04.01602
3692,3692,301,565,78,7,43,5,1.00,49999.00,9060.60,18.12,7368.91,18.00,49999.00,48307.32,40000.00,938.40,2.29,f,,2024-11-07 00:00:00,2026-01-13 02:08:04.016141
3693,3693,203,278,41,13,,11,1.00,114900.00,6858.14,5.97,19447.53,18.00,114900.00,127489.39,90000.00,18041.86,16.70,f,,2024-08-01 00:00:00,2026-01-13 02:08:04.016244
3694,3694,52,145,68,13,,1,1.00,174990.00,19637.61,11.22,27963.43,18.00,174990.00,183315.82,140000.00,15352.39,9.88,f,,2024-03-03 00:00:00,2026-01-13 02:08:04.016358
3697,3697,666,1000,152,13,,4,1.00,33490.00,7244.89,21.63,4724.12,18.00,33490.00,30969.22,26000.00,245.11,0.93,f,,2025-11-07 00:00:00,2026-01-13 02:08:04.016729
3698,3698,118,533,159,4,17,2,1.00,12995.00,1570.96,12.09,2056.33,18.00,12995.00,13480.37,8500.00,2924.04,25.60,f,,2024-05-08 00:00:00,2026-01-13 02:08:04.016837
3700,3700,547,369,54,13,,2,1.00,64990.00,8056.18,12.40,10248.09,18.00,64990.00,67181.91,50000.00,6933.82,12.18,t,2025-07-23 00:00:00,2025-07-11 00:00:00,2026-01-13 02:08:04.017043
3701,3701,513,421,47,13,,1,1.00,54990.00,11287.13,20.53,7866.52,18.00,54990.00,51569.39,42000.00,1702.87,3.90,f,,2025-06-07 00:00:00,2026-01-13 02:08:04.017147
3705,3705,569,475,55,13,,8,1.00,54990.00,9252.50,16.83,8232.75,18.00,54990.00,53970.25,42000.00,3737.50,8.17,f,,2025-08-02 00:00:00,2026-01-13 02:08:04.01758
3706,3706,236,545,80,6,12,14,1.00,42999.00,4408.46,10.25,6946.30,18.00,42999.00,45536.84,34000.00,4590.54,11.90,f,,2024-09-03 00:00:00,2026-01-13 02:08:04.017698
3707,3707,643,2,34,13,,2,1.00,21999.00,2272.71,10.33,3550.73,18.00,21999.00,23277.02,18000.00,1726.29,8.75,f,,2025-10-15 00:00:00,2026-01-13 02:08:04.017865
3709,3709,17,308,98,13,,10,1.00,11999.00,3511.30,29.26,1527.79,18.00,11999.00,10015.49,8000.00,487.70,5.75,f,,2024-01-28 00:00:00,2026-01-13 02:08:04.018106
3710,3710,373,634,3,13,,7,1.00,79900.00,12186.72,15.25,12188.39,18.00,79900.00,79901.67,66000.00,1713.28,2.53,f,,2025-01-18 00:00:00,2026-01-13 02:08:04.018234
3711,3711,109,953,113,13,,12,2.00,999.00,143.10,14.32,308.12,18.00,1998.00,2019.93,1300.00,411.80,24.06,f,,2024-04-29 00:00:00,2026-01-13 02:08:04.018333
3713,3713,58,263,50,13,,2,1.00,64990.00,8520.13,13.11,10164.58,18.00,64990.00,66634.45,50000.00,6469.87,11.46,f,,2024-03-09 00:00:00,2026-01-13 02:08:04.018541
3715,3715,400,450,57,4,57,12,1.00,37990.00,2664.09,7.01,6358.66,18.00,37990.00,41684.57,30000.00,5325.91,15.08,f,,2025-02-14 00:00:00,2026-01-13 02:08:04.018781
3716,3716,526,590,162,11,7,5,1.00,1995.00,433.19,21.71,281.13,18.00,1995.00,1842.94,1400.00,161.81,10.36,f,,2025-06-20 00:00:00,2026-01-13 02:08:04.018886
3719,3719,197,642,114,13,,13,1.00,64990.00,19009.24,29.25,8276.54,18.00,64990.00,54257.29,45000.00,980.76,2.13,f,,2024-07-26 00:00:00,2026-01-13 02:08:04.019182
3720,3720,141,348,52,13,,14,1.00,59490.00,9331.33,15.69,9028.56,18.00,59490.00,59187.24,46000.00,4158.67,8.29,t,2024-06-12 00:00:00,2024-05-31 00:00:00,2026-01-13 02:08:04.019284
3723,3723,223,847,1,13,,14,1.00,134900.00,19964.88,14.80,20688.32,18.00,134900.00,135623.44,114000.00,935.12,0.81,f,,2024-08-21 00:00:00,2026-01-13 02:08:04.019637
3725,3725,689,39,120,13,,8,1.00,29900.00,7050.27,23.58,4112.95,18.00,29900.00,26962.68,21000.00,1849.73,8.10,f,,2025-11-30 00:00:00,2026-01-13 02:08:04.019829
3727,3727,425,419,13,13,,8,1.00,33999.00,4726.38,13.90,5269.07,18.00,33999.00,34541.70,26000.00,3272.62,11.18,f,,2025-03-11 00:00:00,2026-01-13 02:08:04.020065
3730,3730,37,484,111,13,,3,1.00,2799.00,451.47,16.13,422.56,18.00,2799.00,2770.09,1800.00,547.53,23.32,f,,2024-02-17 00:00:00,2026-01-13 02:08:04.02039
3731,3731,104,733,37,13,,9,1.00,7999.00,1323.03,16.54,1201.67,18.00,7999.00,7877.64,6500.00,175.97,2.64,f,,2024-04-24 00:00:00,2026-01-13 02:08:04.020529
3732,3732,23,173,40,9,40,12,1.00,10499.00,1066.64,10.16,1697.82,18.00,10499.00,11130.18,8000.00,1432.36,15.19,f,,2024-02-03 00:00:00,2026-01-13 02:08:04.020664
3733,3733,18,319,31,13,,4,1.00,17999.00,3374.19,18.75,2632.47,18.00,17999.00,17257.27,14000.00,624.81,4.27,f,,2024-01-29 00:00:00,2026-01-13 02:08:04.020796
3734,3734,233,494,59,13,,13,1.00,32990.00,3479.07,10.55,5311.97,18.00,32990.00,34822.89,26000.00,3510.93,11.90,f,,2024-08-31 00:00:00,2026-01-13 02:08:04.020897
3735,3735,609,1000,39,13,,8,1.00,8999.00,1203.33,13.37,1403.22,18.00,8999.00,9198.89,7000.00,795.67,10.21,f,,2025-09-11 00:00:00,2026-01-13 02:08:04.021032
3739,3739,263,57,28,7,31,6,1.00,19999.00,1164.99,5.83,3390.12,18.00,19999.00,22224.13,16000.00,2834.01,15.05,f,,2024-09-30 00:00:00,2026-01-13 02:08:04.0215
3740,3740,192,445,8,13,,3,1.00,89999.00,15655.21,17.39,13381.88,18.00,89999.00,87725.67,68000.00,6343.79,8.53,f,,2024-07-21 00:00:00,2026-01-13 02:08:04.021631
3742,3742,145,623,30,8,47,8,1.00,20999.00,2815.73,13.41,3272.99,18.00,20999.00,21456.26,17000.00,1183.27,6.51,f,,2024-06-04 00:00:00,2026-01-13 02:08:04.021864
3743,3743,559,398,127,13,,3,2.00,2299.00,578.44,25.16,619.40,18.00,4598.00,4060.52,3000.00,441.12,12.82,f,,2025-07-23 00:00:00,2026-01-13 02:08:04.021956
3745,3745,141,284,25,13,,11,1.00,23999.00,1811.64,7.55,3993.73,18.00,23999.00,26181.09,19000.00,3187.36,14.37,f,,2024-05-31 00:00:00,2026-01-13 02:08:04.022218
3746,3746,534,684,149,13,,8,1.00,33990.00,6491.87,19.10,4949.66,18.00,33990.00,32447.79,26000.00,1498.13,5.45,f,,2025-06-28 00:00:00,2026-01-13 02:08:04.022318
3747,3747,452,574,27,10,58,2,1.00,17999.00,3271.99,18.18,2650.86,18.00,17999.00,17377.87,14000.00,727.01,4.94,f,,2025-04-07 00:00:00,2026-01-13 02:08:04.022452
3749,3749,686,535,105,13,,11,1.00,2299.00,181.90,7.91,381.08,18.00,2299.00,2498.17,1500.00,617.10,29.15,f,,2025-11-27 00:00:00,2026-01-13 02:08:04.022652
3750,3750,72,148,27,13,,7,1.00,17999.00,3093.66,17.19,2682.96,18.00,17999.00,17588.30,14000.00,905.34,6.07,f,,2024-03-23 00:00:00,2026-01-13 02:08:04.022809
3754,3754,616,754,55,4,41,9,1.00,54990.00,3695.97,6.72,9232.93,18.00,54990.00,60526.95,42000.00,9294.03,18.12,f,,2025-09-18 00:00:00,2026-01-13 02:08:04.023206
3755,3755,475,185,98,13,,3,1.00,11999.00,780.63,6.51,2019.31,18.00,11999.00,13237.68,8000.00,3218.37,28.69,f,,2025-04-30 00:00:00,2026-01-13 02:08:04.023305
3758,3758,537,11,92,4,18,13,1.00,11999.00,2586.09,21.55,1694.32,18.00,11999.00,11107.23,9000.00,412.91,4.39,f,,2025-07-01 00:00:00,2026-01-13 02:08:04.023665
3759,3759,343,776,61,13,,3,1.00,42990.00,3740.12,8.70,7064.98,18.00,42990.00,46314.86,34000.00,5249.88,13.38,f,,2024-12-19 00:00:00,2026-01-13 02:08:04.023766
3761,3761,298,436,180,13,,8,3.00,599.00,177.51,29.63,227.60,18.00,1797.00,1492.07,960.00,304.47,24.08,f,,2024-11-04 00:00:00,2026-01-13 02:08:04.023987
3762,3762,249,994,117,13,,10,1.00,17999.00,5915.62,32.87,2175.01,18.00,17999.00,14258.38,12000.00,83.38,0.69,f,,2024-09-16 00:00:00,2026-01-13 02:08:04.024097
3763,3763,95,581,100,13,,6,1.00,12999.00,3582.11,27.56,1695.04,18.00,12999.00,11111.93,8500.00,916.89,9.74,f,,2024-04-15 00:00:00,2026-01-13 02:08:04.024196
3764,3764,33,286,131,13,,1,1.00,1549.00,261.75,16.90,231.71,18.00,1549.00,1518.96,1000.00,287.25,22.32,f,,2024-02-13 00:00:00,2026-01-13 02:08:04.024288
3765,3765,48,56,28,13,,13,1.00,19999.00,1967.58,9.84,3245.66,18.00,19999.00,21277.07,16000.00,2031.42,11.27,f,,2024-02-28 00:00:00,2026-01-13 02:08:04.024416
3767,3767,249,680,54,8,31,6,1.00,64990.00,3786.89,5.83,11016.56,18.00,64990.00,72219.67,50000.00,11203.11,18.30,f,,2024-09-16 00:00:00,2026-01-13 02:08:04.024624
3768,3768,617,433,152,3,35,3,1.00,33490.00,3852.21,11.50,5334.80,18.00,33490.00,34972.59,26000.00,3637.79,12.27,f,,2025-09-19 00:00:00,2026-01-13 02:08:04.024728
3769,3769,514,976,72,3,27,9,1.00,52999.00,6074.28,11.46,8446.45,18.00,52999.00,55371.17,42000.00,4924.72,10.49,f,,2025-06-08 00:00:00,2026-01-13 02:08:04.024842
3772,3772,540,383,125,13,,7,1.00,2799.00,530.54,18.95,408.32,18.00,2799.00,2676.79,1800.00,468.46,20.65,f,,2025-07-04 00:00:00,2026-01-13 02:08:04.02517
3773,3773,381,990,88,13,,10,1.00,19999.00,2255.15,11.28,3193.89,18.00,19999.00,20937.74,16000.00,1743.85,9.83,f,,2025-01-26 00:00:00,2026-01-13 02:08:04.025281
